MatchId,5min,6min,7min,8min,9min,10min,11min,12min,13min,14min,15min
KR_6785269386,47,34,41,46,42,34,34,55,49,54,45
KR_6783257893,31,29,25,40,26,45,40,26,44,29,43
KR_6786802228,43,46,30,24,34,28,45,43,37,30,24
KR_6788210602,30,35,44,41,20,49,19,25,33,28,53
KR_6783653927,38,31,40,38,40,24,34,39,56,46,38
KR_6784802587,24,34,30,42,35,30,40,44,52,36,54
KR_6790872336,36,58,54,70,66,42,62,58,65,60,85
KR_6789549374,48,44,36,39,28,28,39,54,39,52,39
KR_6783705623,28,37,45,38,46,40,34,52,45,37,53
KR_6791138984,29,30,30,34,23,20,21,48,34,44,35
KR_6764361915,32,33,28,27,26,48,36,33,38,58,43
KR_6781935649,35,34,39,36,37,31,43,33,46,35,16
KR_6790850842,31,33,42,27,51,26,66,39,21,46,37
KR_6759238519,38,30,29,19,33,36,24,46,26,39,26
KR_6787935749,37,38,32,29,52,33,49,30,29,32,30
KR_6786081029,48,39,48,31,36,38,56,47,30,45,52
KR_6786885340,37,41,28,53,45,25,33,45,33,53,36
KR_6788655703,25,30,20,57,27,40,26,39,38,36,38
KR_6789640241,41,29,26,41,27,30,23,47,48,30,57
KR_6784667960,23,47,38,30,44,40,41,31,41,52,38
KR_6778439660,31,31,37,39,23,33,35,53,43,42,48
KR_6784418430,51,47,39,33,53,34,42,37,57,72,43
KR_6779829742,37,46,33,29,46,25,43,22,25,43,32
KR_6786102305,59,31,46,46,38,39,39,34,50,36,44
KR_6789976393,41,45,32,32,13,59,29,48,28,48,25
KR_6778068338,39,47,59,39,47,46,37,51,36,64,52
KR_6777049505,41,33,33,39,30,36,39,21,62,49,36
KR_6791243604,41,33,33,39,30,36,39,21,62,49,36
KR_6770372413,41,33,33,39,30,36,39,21,62,49,36
KR_6782836968,56,41,53,15,36,37,38,50,24,57,31
KR_6777757774,38,26,29,37,22,40,43,40,49,16,46
KR_6788202883,28,30,24,28,38,31,36,32,40,29,34
KR_6790037683,36,46,19,30,37,38,38,42,39,40,41
KR_6781912303,39,29,53,25,26,24,44,26,50,17,25
KR_6775690387,43,29,17,37,37,29,35,42,44,52,45
KR_6779828753,33,43,40,38,33,28,42,27,43,32,59
KR_6771130176,54,30,43,49,31,46,39,44,58,38,23
KR_6768444786,36,46,26,41,31,40,37,37,41,20,39
KR_6778660181,42,40,42,29,32,38,22,42,22,53,36
KR_6755992952,45,19,39,25,31,40,42,39,33,38,24
KR_6788992854,32,48,30,35,42,34,30,55,31,42,46
KR_6753787569,34,51,32,36,38,50,35,49,58,49,46
KR_6784224551,37,40,60,49,52,42,41,54,55,56,68
KR_6788179173,56,40,41,37,46,45,37,37,45,61,47
KR_6778018801,39,21,34,43,33,22,62,40,45,40,50
KR_6771025145,36,31,33,34,35,39,38,46,43,34,37
KR_6791374374,31,37,31,33,47,24,44,32,41,40,43
KR_6786387027,38,35,30,44,54,33,22,58,30,39,49
KR_6787939767,41,39,30,40,36,33,48,40,39,26,30
KR_6783279349,40,26,41,28,24,33,42,24,51,20,41
KR_6789115959,49,40,34,32,38,57,35,43,33,50,55
