MatchId,5min,6min,7min,8min,9min,10min,11min,12min,13min,14min,15min
KR_6789077571,25,28,28,25,32,35,48,33,43,44,37
KR_6609072245,38,43,39,36,41,32,53,28,41,52,29
KR_6794048694,32,27,24,37,39,42,48,56,41,33,31
KR_6793727479,46,30,28,41,32,44,33,36,30,51,48
KR_6646923414,31,34,33,27,28,39,40,34,37,48,26
KR_6788306786,32,18,32,34,38,20,49,39,42,36,34
KR_6787626375,47,35,22,34,54,34,33,38,32,43,28
KR_6793309814,42,32,47,23,30,37,33,48,47,27,43
KR_6794081703,23,33,23,31,29,24,37,33,48,39,41
KR_6667247919,38,35,32,20,37,37,58,45,32,32,48
KR_6744221455,41,30,51,39,31,42,50,43,47,32,45
KR_6792265370,39,36,21,16,41,18,38,24,24,43,40
KR_6749481944,40,33,20,44,32,27,36,44,34,29,43
KR_6758267952,41,31,29,32,33,42,30,37,37,33,31
KR_6687439086,30,19,48,24,24,34,27,28,48,35,46
KR_6757680067,26,24,47,29,36,21,36,23,38,38,21
KR_6780633027,38,31,44,29,21,36,32,33,49,39,45
KR_6639184551,37,45,37,34,37,31,37,48,42,38,44
KR_6744266156,43,41,40,44,47,38,48,63,39,30,59
KR_6794148313,37,37,36,44,30,26,52,29,34,48,40
KR_6638592503,52,33,60,27,41,29,41,27,49,27,30
KR_6791853739,48,34,25,29,24,53,34,39,38,53,29
KR_6784054133,31,44,21,38,19,39,34,40,17,53,31
KR_6774381077,20,47,17,28,40,54,37,30,48,35,42
KR_6793530585,42,31,40,25,46,29,29,38,47,21,26
KR_6623957127,34,34,30,31,32,58,25,40,40,54,58
KR_6724980764,41,44,42,35,29,38,23,37,45,35,39
KR_6789810154,29,43,28,28,47,29,38,42,44,39,34
KR_6781363831,31,29,37,28,41,47,41,37,37,44,42
KR_6720052835,46,30,40,27,41,30,51,37,41,53,56
KR_6790384555,32,31,33,49,26,39,49,33,41,36,48
KR_6794224606,45,21,34,35,26,47,38,31,18,47,37
KR_6773205327,38,29,33,30,34,46,40,33,32,33,43
KR_6791869858,64,31,44,45,40,58,39,44,62,57,50
KR_6792497737,25,17,39,21,36,14,30,52,32,25,34
KR_6786292491,51,44,45,40,40,56,39,53,37,47,52
KR_6780729702,26,39,26,41,15,37,23,30,40,35,34
KR_6774636268,37,39,31,39,26,49,40,33,42,38,45
KR_6668868372,40,41,36,35,41,28,39,56,45,32,43
KR_6782337924,43,39,32,43,22,45,22,46,49,26,42
KR_6662396584,25,41,25,34,21,37,38,17,47,28,42
KR_6774008593,35,36,23,39,33,32,33,39,39,41,37
KR_6642152658,41,34,46,28,33,41,38,14,47,29,34
KR_6756341658,48,31,40,37,28,36,33,43,41,46,38
KR_6683185968,38,29,34,27,30,45,24,35,34,34,26
KR_6794151397,29,35,17,33,51,24,48,24,29,28,56
KR_6759631242,50,39,42,34,30,38,29,45,35,38,31
KR_6790711789,27,33,37,32,31,29,36,29,45,33,27
KR_6793396639,25,37,24,28,37,35,27,20,45,40,45
KR_6736954442,50,38,45,38,44,51,46,42,39,51,48
KR_6696101260,33,45,34,25,53,30,25,46,36,40,27
KR_6659908754,37,26,27,29,55,40,43,24,47,52,43
KR_6791740324,34,26,31,36,26,35,32,25,54,23,46
KR_6770191221,32,28,51,32,23,43,23,34,46,21,54
KR_6775012538,33,38,34,34,44,42,33,23,30,44,32
KR_6789898687,35,44,27,34,33,20,43,16,48,36,27
KR_6603322236,40,35,50,25,34,33,61,22,59,62,30
KR_6726237520,41,31,17,31,47,19,22,38,43,25,29
KR_6786117297,76,34,36,34,29,85,28,53,50,57,32
KR_6754261291,27,36,33,27,39,26,54,39,37,29,37
KR_6794347254,28,37,31,23,62,26,26,15,53,23,35
KR_6775629229,30,43,38,42,34,26,30,25,30,43,59
KR_6790630964,25,27,25,48,23,33,33,42,29,23,24
KR_6765123982,29,35,22,45,37,28,37,29,30,32,45
KR_6793640652,37,31,25,40,32,25,31,35,25,54,27
KR_6794202752,31,24,34,27,34,37,38,38,35,49,35
KR_6790599864,28,35,35,43,36,27,44,38,36,45,41
KR_6756772337,35,24,49,26,43,50,34,34,41,34,30
KR_6774661462,37,30,20,30,41,41,41,35,43,30,35
KR_6686154223,35,28,21,48,34,31,34,47,36,20,37
KR_6779281160,50,33,38,47,37,34,42,49,25,45,48
KR_6709882687,33,31,36,21,51,38,29,46,30,32,29
KR_6792403292,33,32,39,31,30,23,23,28,44,38,41
KR_6742607183,80,41,45,60,68,59,51,70,59,68,42
KR_6771355805,40,30,40,21,42,27,34,34,37,41,25
KR_6723536691,47,42,30,37,48,42,48,28,49,45,35
KR_6648775711,34,40,48,43,26,46,43,35,26,73,32
KR_6794609685,32,33,32,19,31,47,39,29,40,23,47
