matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6692982857,420,-1,16,-16,-8,-3,4,1,0,4,4,-1,4,3,0,1,1,-4,4,0,-1,-10,-46,-4,-2,6,7,0,0,-1,-1,-1,-1,2,-1
KR_6734737178,420,-1,25,-12,-3,-2,2,0,-1,3,2,4,1,5,-1,3,2,-3,4,1,0,2,-2,-4,-5,9,3,0,-1,1,-1,-1,-1,1,-1
KR_6759983535,420,-6,-102,-5,-16,1,0,1,-4,8,4,-2,3,1,-8,8,0,-3,3,0,0,-17,-9,-2,-6,8,-1,0,-2,-1,1,-1,-1,1,-1
KR_6692335094,420,-1,-5,-12,-6,-3,3,0,-3,3,0,-4,6,2,5,1,6,-1,2,1,0,6,0,1,-7,6,-2,0,-1,1,-1,-1,1,4,-1
KR_6718577707,420,0,7,6,-1,-3,3,0,2,3,5,2,1,3,-4,4,0,2,2,4,0,2,26,0,-4,4,0,0,0,1,-1,1,1,1,-1
KR_6769561916,440,-1,24,-4,-2,-3,5,2,0,1,1,1,1,2,3,3,6,-3,4,1,0,-12,-2,0,-6,6,0,0,0,1,-1,0,1,1,-1
KR_6757613060,420,-3,26,-11,-12,-4,5,1,-7,8,1,1,1,2,-3,3,0,1,1,2,0,-18,4,-4,-4,8,-21,0,-2,-1,-1,-1,-1,2,-1
KR_6759890789,420,-2,-41,14,-1,-3,5,2,2,2,4,-1,2,1,-2,4,2,3,1,4,-1,-3,1,-2,-5,7,3,0,-1,-1,1,-1,-1,1,-1
KR_6739678420,440,-2,-22,-4,-3,-2,3,1,1,2,3,1,2,3,-4,7,3,1,1,2,0,-4,0,-6,-2,8,0,0,0,1,1,0,1,1,-1
KR_6734853982,420,2,14,2,8,1,1,2,0,2,2,2,2,4,1,1,2,4,0,4,-1,8,-1,-3,-3,6,7,0,0,1,1,1,-1,2,-1
