matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6730901048,420,-4,-85,-24,-8,-1,2,1,4,0,4,-4,6,2,-4,5,1,-3,5,2,-1,-8,13,1,-3,2,-3,0,-1,-1,-1,-1,-1,4,-1
KR_6723997834,420,-1,76,-32,-1,6,0,6,-5,7,2,-1,5,4,-2,2,0,1,0,1,0,-1,9,-2,-2,4,1,0,2,0,-1,1,1,0,-1
KR_6758021116,420,3,32,-8,1,3,0,3,-2,2,0,-2,4,2,0,4,4,2,1,3,2,2,-6,0,-3,3,-2,0,0,-1,-1,-1,1,2,-1
KR_6737085680,420,-1,47,15,-9,-3,5,2,-2,2,0,-4,5,1,-1,1,0,1,3,4,0,-12,-7,-1,-4,5,-2,0,-1,1,-1,-1,-1,4,-1
KR_6707829653,420,-3,-117,12,-8,-3,3,0,0,3,3,-7,7,0,4,1,5,-2,2,0,0,-2,20,-4,-3,7,0,0,0,0,0,-1,-1,0,-1
KR_6736857654,420,-5,-85,1,-10,0,0,0,-1,1,0,-5,6,1,-3,3,0,-1,1,0,0,-9,0,1,-5,4,-1,0,0,-1,1,0,-1,6,-1
KR_6752630748,420,-3,-26,12,-16,-2,2,0,-8,8,0,-2,3,1,-3,6,3,-1,1,0,0,-19,-8,-7,-3,10,4,0,-2,1,-1,-1,-1,4,-1
KR_6701312218,420,-1,27,-44,-2,2,0,2,2,0,2,-3,4,1,2,1,3,-5,7,2,0,2,-52,-4,-2,6,30,0,-1,-1,-1,-1,-1,3,-1
KR_6761285204,420,0,16,-4,2,4,0,4,0,1,1,-4,6,2,3,3,6,-1,1,0,0,-1,-157,3,-3,0,0,0,1,-1,0,1,1,5,-1
KR_6757043358,440,-3,36,12,-5,-3,4,1,2,3,5,2,1,3,-6,8,2,0,1,1,1,-6,7,1,-2,1,0,0,0,1,-1,1,1,4,-1
KR_6759810391,440,-4,-101,-14,-2,-3,4,1,3,1,4,-3,4,1,0,3,3,1,1,2,-1,-3,-3,1,-3,2,-2,0,0,1,1,0,-1,6,-1
KR_6721018134,420,-4,1,-8,-8,3,0,3,-3,3,0,-4,6,2,-4,4,0,0,0,0,0,-14,-13,-2,-2,4,-2,0,-1,1,-1,-1,-1,6,-1
KR_6732751067,440,-2,-82,-5,-6,0,0,0,-6,8,2,-7,8,1,5,1,6,2,0,2,-1,-2,-12,-2,-2,4,2,0,-1,1,-1,-1,-1,1,-1
KR_6273616379,420,-1,-5,28,-5,-3,4,1,2,1,3,3,0,3,-6,6,0,-1,1,0,0,-2,1,1,-7,6,3,0,-1,-1,1,-1,-1,6,-1
KR_6756726578,440,-3,-37,-12,-7,-4,5,1,2,1,3,-2,2,0,-3,3,0,0,0,0,0,-4,3,4,-8,4,-1,0,0,0,-1,0,-1,0,-1
KR_6389672466,420,1,-12,28,-4,0,0,0,2,3,5,-5,6,1,-1,1,0,0,1,1,0,-4,13,-3,-1,4,-1,0,0,0,-1,0,1,0,-1
KR_6762930156,420,0,-5,4,-2,-4,5,1,2,2,4,1,1,2,0,1,1,-1,1,0,0,-1,-23,0,-3,3,4,0,0,1,-1,-1,-1,5,-1
KR_6688408314,420,-2,-23,19,-7,0,3,3,0,4,4,-4,5,1,-1,4,3,-2,2,0,0,-10,208,2,-4,2,0,0,0,-1,0,0,-1,4,-1
KR_6581665106,420,-4,-50,-32,-5,1,0,1,-5,8,3,-1,4,3,0,4,4,0,0,0,0,1,-1,2,-5,3,-2,0,0,-1,-1,-1,-1,2,-1
KR_6760751610,420,2,48,6,1,-1,3,2,-3,3,0,1,1,2,4,3,7,0,1,1,0,-3,-5,5,-6,1,-4,0,0,-1,1,1,1,6,-1
KR_6750657606,420,-2,-5,4,-3,2,3,5,1,0,1,2,7,9,-2,4,2,-6,7,1,-1,-2,-47,-1,-2,3,17,0,0,-1,-1,1,-1,5,-1
